"datazone","year","type","count"
"S01004589",2001,"elsewhere",17
"S01004590",2001,"all_people",1203
"S01004590",2001,"england",27
"S01004590",2001,"scotland",1161
"S01004590",2001,"wales",2
"S01004590",2001,"northern_ireland",0
"S01004590",2001,"rep_ireland",0
"S01004590",2001,"other_eu",1
"S01004590",2001,"elsewhere",12
"S01004591",2001,"all_people",810
"S01004591",2001,"england",27
"S01004591",2001,"scotland",756
"S01004591",2001,"wales",0
"S01004591",2001,"northern_ireland",4
"S01004591",2001,"rep_ireland",2
"S01004591",2001,"other_eu",1
"S01004591",2001,"elsewhere",20
"S01004592",2001,"all_people",652
"S01004592",2001,"england",13
"S01004592",2001,"scotland",633
"S01004592",2001,"wales",2
"S01004592",2001,"northern_ireland",1
"S01004592",2001,"rep_ireland",0
"S01004592",2001,"other_eu",0
"S01004592",2001,"elsewhere",3
"S01004593",2001,"all_people",858
"S01004593",2001,"england",39
"S01004593",2001,"scotland",805
"S01004593",2001,"wales",0
"S01004593",2001,"northern_ireland",1
"S01004593",2001,"rep_ireland",2
"S01004593",2001,"other_eu",5
"S01004593",2001,"elsewhere",6
"S01004594",2001,"all_people",567
"S01004594",2001,"england",15
"S01004594",2001,"scotland",544
"S01004594",2001,"wales",0
"S01004594",2001,"northern_ireland",2
"S01004594",2001,"rep_ireland",3
"S01004594",2001,"other_eu",3
"S01004594",2001,"elsewhere",0
"S01004595",2001,"all_people",1037
"S01004595",2001,"england",23
"S01004595",2001,"scotland",984
"S01004595",2001,"wales",1
"S01004595",2001,"northern_ireland",1
"S01004595",2001,"rep_ireland",6
"S01004595",2001,"other_eu",1
"S01004595",2001,"elsewhere",21
"S01004596",2001,"all_people",734
"S01004596",2001,"england",33
"S01004596",2001,"scotland",688
"S01004596",2001,"wales",1
"S01004596",2001,"northern_ireland",3
"S01004596",2001,"rep_ireland",4
"S01004596",2001,"other_eu",0
"S01004596",2001,"elsewhere",5
"S01004597",2001,"all_people",567
"S01004597",2001,"england",7
"S01004597",2001,"scotland",534
"S01004597",2001,"wales",1
"S01004597",2001,"northern_ireland",2
"S01004597",2001,"rep_ireland",4
"S01004597",2001,"other_eu",2
"S01004597",2001,"elsewhere",17
"S01004598",2001,"all_people",687
"S01004598",2001,"england",11
"S01004598",2001,"scotland",666
"S01004598",2001,"wales",3
"S01004598",2001,"northern_ireland",1
"S01004598",2001,"rep_ireland",2
"S01004598",2001,"other_eu",2
"S01004598",2001,"elsewhere",2
"S01004599",2001,"all_people",1538
"S01004599",2001,"england",91
"S01004599",2001,"scotland",1374
"S01004599",2001,"wales",0
"S01004599",2001,"northern_ireland",34
"S01004599",2001,"rep_ireland",18
"S01004599",2001,"other_eu",3
"S01004599",2001,"elsewhere",18
"S01004600",2001,"all_people",1076
"S01004600",2001,"england",36
"S01004600",2001,"scotland",1021
"S01004600",2001,"wales",4
"S01004600",2001,"northern_ireland",5
"S01004600",2001,"rep_ireland",1
"S01004600",2001,"other_eu",5
"S01004600",2001,"elsewhere",4
"S01004601",2001,"all_people",1139
"S01004601",2001,"england",44
"S01004601",2001,"scotland",1070
"S01004601",2001,"wales",2
"S01004601",2001,"northern_ireland",5
"S01004601",2001,"rep_ireland",2
"S01004601",2001,"other_eu",5
"S01004601",2001,"elsewhere",11
"S01004602",2001,"all_people",971
"S01004602",2001,"england",38
"S01004602",2001,"scotland",914
"S01004602",2001,"wales",3
"S01004602",2001,"northern_ireland",2
"S01004602",2001,"rep_ireland",2
"S01004602",2001,"other_eu",5
"S01004602",2001,"elsewhere",7
"S01004603",2001,"all_people",906
"S01004603",2001,"england",34
"S01004603",2001,"scotland",848
"S01004603",2001,"wales",1
"S01004603",2001,"northern_ireland",5
"S01004603",2001,"rep_ireland",4
"S01004603",2001,"other_eu",1
"S01004603",2001,"elsewhere",13
"S01004604",2001,"all_people",751
"S01004604",2001,"england",15
"S01004604",2001,"scotland",714
"S01004604",2001,"wales",3
"S01004604",2001,"northern_ireland",4
"S01004604",2001,"rep_ireland",3
"S01004604",2001,"other_eu",1
"S01004604",2001,"elsewhere",11
"S01004605",2001,"all_people",1025
"S01004605",2001,"england",23
"S01004605",2001,"scotland",992
"S01004605",2001,"wales",0
"S01004605",2001,"northern_ireland",2
"S01004605",2001,"rep_ireland",1
"S01004605",2001,"other_eu",2
"S01004605",2001,"elsewhere",5
"S01004606",2001,"all_people",862
"S01004606",2001,"england",25
"S01004606",2001,"scotland",824
"S01004606",2001,"wales",1
"S01004606",2001,"northern_ireland",2
"S01004606",2001,"rep_ireland",0
"S01004606",2001,"other_eu",3
"S01004606",2001,"elsewhere",7
"S01004607",2001,"all_people",625
"S01004607",2001,"england",7
"S01004607",2001,"scotland",608
"S01004607",2001,"wales",0
"S01004607",2001,"northern_ireland",0
"S01004607",2001,"rep_ireland",3
"S01004607",2001,"other_eu",1
"S01004607",2001,"elsewhere",6
"S01004608",2001,"all_people",1165
"S01004608",2001,"england",20
"S01004608",2001,"scotland",1126
"S01004608",2001,"wales",0
"S01004608",2001,"northern_ireland",1
"S01004608",2001,"rep_ireland",2
"S01004608",2001,"other_eu",0
"S01004608",2001,"elsewhere",16
"S01004609",2001,"all_people",589
"S01004609",2001,"england",19
"S01004609",2001,"scotland",560
"S01004609",2001,"wales",0
"S01004609",2001,"northern_ireland",6
"S01004609",2001,"rep_ireland",1
"S01004609",2001,"other_eu",1
"S01004609",2001,"elsewhere",2
"S01004610",2001,"all_people",752
"S01004610",2001,"england",21
"S01004610",2001,"scotland",720
"S01004610",2001,"wales",0
"S01004610",2001,"northern_ireland",5
"S01004610",2001,"rep_ireland",4
"S01004610",2001,"other_eu",1
"S01004610",2001,"elsewhere",1
"S01004611",2001,"all_people",1251
"S01004611",2001,"england",27
"S01004611",2001,"scotland",1208
"S01004611",2001,"wales",1
"S01004611",2001,"northern_ireland",2
"S01004611",2001,"rep_ireland",0
"S01004611",2001,"other_eu",1
"S01004611",2001,"elsewhere",12
"S01004612",2001,"all_people",1013
"S01004612",2001,"england",18
"S01004612",2001,"scotland",981
"S01004612",2001,"wales",0
"S01004612",2001,"northern_ireland",3
"S01004612",2001,"rep_ireland",1
"S01004612",2001,"other_eu",2
"S01004612",2001,"elsewhere",8
"S01004613",2001,"all_people",1744
"S01004613",2001,"england",37
"S01004613",2001,"scotland",1623
"S01004613",2001,"wales",0
"S01004613",2001,"northern_ireland",7
"S01004613",2001,"rep_ireland",3
"S01004613",2001,"other_eu",14
"S01004613",2001,"elsewhere",60
"S01004614",2001,"all_people",826
"S01004614",2001,"england",40
"S01004614",2001,"scotland",757
"S01004614",2001,"wales",3
"S01004614",2001,"northern_ireland",3
"S01004614",2001,"rep_ireland",2
"S01004614",2001,"other_eu",4
"S01004614",2001,"elsewhere",17
"S01004615",2001,"all_people",1201
"S01004615",2001,"england",25
"S01004615",2001,"scotland",1156
"S01004615",2001,"wales",3
"S01004615",2001,"northern_ireland",5
"S01004615",2001,"rep_ireland",0
"S01004615",2001,"other_eu",5
"S01004615",2001,"elsewhere",7
"S01004616",2001,"all_people",889
"S01004616",2001,"england",30
"S01004616",2001,"scotland",842
"S01004616",2001,"wales",1
"S01004616",2001,"northern_ireland",4
"S01004616",2001,"rep_ireland",0
"S01004616",2001,"other_eu",2
"S01004616",2001,"elsewhere",10
"S01004617",2001,"all_people",767
"S01004617",2001,"england",33
"S01004617",2001,"scotland",719
"S01004617",2001,"wales",0
"S01004617",2001,"northern_ireland",0
"S01004617",2001,"rep_ireland",1
"S01004617",2001,"other_eu",2
"S01004617",2001,"elsewhere",12
"S01004618",2001,"all_people",658
"S01004618",2001,"england",21
"S01004618",2001,"scotland",632
"S01004618",2001,"wales",2
"S01004618",2001,"northern_ireland",1
"S01004618",2001,"rep_ireland",1
"S01004618",2001,"other_eu",1
"S01004618",2001,"elsewhere",0
"S01004619",2001,"all_people",583
"S01004619",2001,"england",18
"S01004619",2001,"scotland",555
"S01004619",2001,"wales",1
"S01004619",2001,"northern_ireland",3
"S01004619",2001,"rep_ireland",3
"S01004619",2001,"other_eu",0
"S01004619",2001,"elsewhere",3
"S01004620",2001,"all_people",800
"S01004620",2001,"england",44
"S01004620",2001,"scotland",727
"S01004620",2001,"wales",0
"S01004620",2001,"northern_ireland",3
"S01004620",2001,"rep_ireland",3
"S01004620",2001,"other_eu",4
"S01004620",2001,"elsewhere",19
"S01004621",2001,"all_people",1312
"S01004621",2001,"england",41
"S01004621",2001,"scotland",1257
"S01004621",2001,"wales",2
"S01004621",2001,"northern_ireland",3
"S01004621",2001,"rep_ireland",1
"S01004621",2001,"other_eu",4
"S01004621",2001,"elsewhere",4
"S01004622",2001,"all_people",818
"S01004622",2001,"england",16
"S01004622",2001,"scotland",782
"S01004622",2001,"wales",6
"S01004622",2001,"northern_ireland",0
"S01004622",2001,"rep_ireland",0
"S01004622",2001,"other_eu",1
"S01004622",2001,"elsewhere",13
"S01004623",2001,"all_people",979
"S01004623",2001,"england",29
"S01004623",2001,"scotland",936
"S01004623",2001,"wales",1
"S01004623",2001,"northern_ireland",3
"S01004623",2001,"rep_ireland",3
"S01004623",2001,"other_eu",1
"S01004623",2001,"elsewhere",6
"S01004624",2001,"all_people",1419
"S01004624",2001,"england",21
"S01004624",2001,"scotland",1382
"S01004624",2001,"wales",3
"S01004624",2001,"northern_ireland",3
"S01004624",2001,"rep_ireland",3
"S01004624",2001,"other_eu",1
"S01004624",2001,"elsewhere",6
"S01004625",2001,"all_people",866
"S01004625",2001,"england",12
"S01004625",2001,"scotland",840
"S01004625",2001,"wales",1
"S01004625",2001,"northern_ireland",1
"S01004625",2001,"rep_ireland",2
"S01004625",2001,"other_eu",5
"S01004625",2001,"elsewhere",5
"S01004626",2001,"all_people",1557
"S01004626",2001,"england",31
"S01004626",2001,"scotland",1485
"S01004626",2001,"wales",9
"S01004626",2001,"northern_ireland",6
"S01004626",2001,"rep_ireland",14
"S01004626",2001,"other_eu",0
"S01004626",2001,"elsewhere",12
"S01004627",2001,"all_people",586
"S01004627",2001,"england",23
"S01004627",2001,"scotland",548
"S01004627",2001,"wales",1
"S01004627",2001,"northern_ireland",1
"S01004627",2001,"rep_ireland",0
"S01004627",2001,"other_eu",7
"S01004627",2001,"elsewhere",6
"S01004628",2001,"all_people",596
"S01004628",2001,"england",14
"S01004628",2001,"scotland",573
"S01004628",2001,"wales",0
"S01004628",2001,"northern_ireland",3
"S01004628",2001,"rep_ireland",4
"S01004628",2001,"other_eu",0
"S01004628",2001,"elsewhere",2
"S01004629",2001,"all_people",989
"S01004629",2001,"england",64
"S01004629",2001,"scotland",883
"S01004629",2001,"wales",1
"S01004629",2001,"northern_ireland",4
"S01004629",2001,"rep_ireland",3
"S01004629",2001,"other_eu",7
"S01004629",2001,"elsewhere",27
"S01004630",2001,"all_people",952
"S01004630",2001,"england",38
"S01004630",2001,"scotland",894
"S01004630",2001,"wales",1
"S01004630",2001,"northern_ireland",7
"S01004630",2001,"rep_ireland",3
"S01004630",2001,"other_eu",1
"S01004630",2001,"elsewhere",8
"S01004631",2001,"all_people",801
"S01004631",2001,"england",10
"S01004631",2001,"scotland",784
"S01004631",2001,"wales",1
"S01004631",2001,"northern_ireland",1
"S01004631",2001,"rep_ireland",1
"S01004631",2001,"other_eu",1
"S01004631",2001,"elsewhere",3
"S01004632",2001,"all_people",981
"S01004632",2001,"england",24
"S01004632",2001,"scotland",938
"S01004632",2001,"wales",1
"S01004632",2001,"northern_ireland",2
"S01004632",2001,"rep_ireland",8
"S01004632",2001,"other_eu",3
"S01004632",2001,"elsewhere",5
"S01004633",2001,"all_people",593
"S01004633",2001,"england",13
"S01004633",2001,"scotland",574
"S01004633",2001,"wales",0
"S01004633",2001,"northern_ireland",1
"S01004633",2001,"rep_ireland",2
"S01004633",2001,"other_eu",1
"S01004633",2001,"elsewhere",2
"S01004634",2001,"all_people",1294
"S01004634",2001,"england",34
"S01004634",2001,"scotland",1205
"S01004634",2001,"wales",2
"S01004634",2001,"northern_ireland",4
"S01004634",2001,"rep_ireland",2
"S01004634",2001,"other_eu",7
"S01004634",2001,"elsewhere",40
"S01004635",2001,"all_people",735
"S01004635",2001,"england",27
"S01004635",2001,"scotland",706
"S01004635",2001,"wales",0
"S01004635",2001,"northern_ireland",0
"S01004635",2001,"rep_ireland",0
"S01004635",2001,"other_eu",1
"S01004635",2001,"elsewhere",1
"S01004636",2001,"all_people",668
"S01004636",2001,"england",14
"S01004636",2001,"scotland",638
"S01004636",2001,"wales",0
"S01004636",2001,"northern_ireland",2
"S01004636",2001,"rep_ireland",4
"S01004636",2001,"other_eu",3
"S01004636",2001,"elsewhere",7
"S01004637",2001,"all_people",545
"S01004637",2001,"england",10
"S01004637",2001,"scotland",512
"S01004637",2001,"wales",4
"S01004637",2001,"northern_ireland",2
"S01004637",2001,"rep_ireland",2
"S01004637",2001,"other_eu",1
"S01004637",2001,"elsewhere",14
"S01004638",2001,"all_people",605
"S01004638",2001,"england",14
"S01004638",2001,"scotland",582
"S01004638",2001,"wales",0
"S01004638",2001,"northern_ireland",2
"S01004638",2001,"rep_ireland",0
"S01004638",2001,"other_eu",4
"S01004638",2001,"elsewhere",3
"S01004639",2001,"all_people",713
"S01004639",2001,"england",12
"S01004639",2001,"scotland",693
"S01004639",2001,"wales",0
"S01004639",2001,"northern_ireland",1
"S01004639",2001,"rep_ireland",2
"S01004639",2001,"other_eu",0
"S01004639",2001,"elsewhere",5
"S01004640",2001,"all_people",796
"S01004640",2001,"england",18
"S01004640",2001,"scotland",752
"S01004640",2001,"wales",2
"S01004640",2001,"northern_ireland",6
"S01004640",2001,"rep_ireland",3
"S01004640",2001,"other_eu",0
"S01004640",2001,"elsewhere",15
"S01004641",2001,"all_people",656
"S01004641",2001,"england",12
"S01004641",2001,"scotland",636
"S01004641",2001,"wales",0
"S01004641",2001,"northern_ireland",3
"S01004641",2001,"rep_ireland",1
"S01004641",2001,"other_eu",0
"S01004641",2001,"elsewhere",4
"S01004642",2001,"all_people",907
"S01004642",2001,"england",11
"S01004642",2001,"scotland",867
"S01004642",2001,"wales",2
"S01004642",2001,"northern_ireland",4
"S01004642",2001,"rep_ireland",6
"S01004642",2001,"other_eu",5
"S01004642",2001,"elsewhere",12
"S01004643",2001,"all_people",562
"S01004643",2001,"england",9
"S01004643",2001,"scotland",545
"S01004643",2001,"wales",2
"S01004643",2001,"northern_ireland",1
"S01004643",2001,"rep_ireland",0
"S01004643",2001,"other_eu",2
"S01004643",2001,"elsewhere",3
"S01004644",2001,"all_people",740
"S01004644",2001,"england",22
"S01004644",2001,"scotland",705
"S01004644",2001,"wales",0
"S01004644",2001,"northern_ireland",2
"S01004644",2001,"rep_ireland",0
"S01004644",2001,"other_eu",3
"S01004644",2001,"elsewhere",8
"S01004645",2001,"all_people",1162
"S01004645",2001,"england",41
"S01004645",2001,"scotland",1112
"S01004645",2001,"wales",1
"S01004645",2001,"northern_ireland",2
"S01004645",2001,"rep_ireland",2
"S01004645",2001,"other_eu",2
"S01004645",2001,"elsewhere",2
"S01004646",2001,"all_people",775
"S01004646",2001,"england",20
"S01004646",2001,"scotland",748
"S01004646",2001,"wales",0
"S01004646",2001,"northern_ireland",0
"S01004646",2001,"rep_ireland",3
"S01004646",2001,"other_eu",2
"S01004646",2001,"elsewhere",2
"S01004647",2001,"all_people",2073
"S01004647",2001,"england",93
"S01004647",2001,"scotland",1901
"S01004647",2001,"wales",1
"S01004647",2001,"northern_ireland",28
"S01004647",2001,"rep_ireland",5
"S01004647",2001,"other_eu",21
"S01004647",2001,"elsewhere",24
"S01004648",2001,"all_people",1105
"S01004648",2001,"england",37
"S01004648",2001,"scotland",1046
"S01004648",2001,"wales",0
"S01004648",2001,"northern_ireland",9
"S01004648",2001,"rep_ireland",2
"S01004648",2001,"other_eu",0
"S01004648",2001,"elsewhere",11
"S01004649",2001,"all_people",615
"S01004649",2001,"england",10
"S01004649",2001,"scotland",585
"S01004649",2001,"wales",1
"S01004649",2001,"northern_ireland",3
"S01004649",2001,"rep_ireland",0
"S01004649",2001,"other_eu",0
"S01004649",2001,"elsewhere",16
"S01004650",2001,"all_people",856
"S01004650",2001,"england",23
"S01004650",2001,"scotland",821
"S01004650",2001,"wales",1
"S01004650",2001,"northern_ireland",1
"S01004650",2001,"rep_ireland",4
"S01004650",2001,"other_eu",2
"S01004650",2001,"elsewhere",4
"S01004651",2001,"all_people",957
"S01004651",2001,"england",24
"S01004651",2001,"scotland",921
"S01004651",2001,"wales",0
"S01004651",2001,"northern_ireland",2
"S01004651",2001,"rep_ireland",5
"S01004651",2001,"other_eu",1
"S01004651",2001,"elsewhere",4
"S01004652",2001,"all_people",1084
"S01004652",2001,"england",26
"S01004652",2001,"scotland",1029
"S01004652",2001,"wales",1
"S01004652",2001,"northern_ireland",3
"S01004652",2001,"rep_ireland",2
"S01004652",2001,"other_eu",2
"S01004652",2001,"elsewhere",21
"S01004653",2001,"all_people",653
"S01004653",2001,"england",9
"S01004653",2001,"scotland",624
"S01004653",2001,"wales",0
"S01004653",2001,"northern_ireland",4
"S01004653",2001,"rep_ireland",7
"S01004653",2001,"other_eu",1
"S01004653",2001,"elsewhere",8
"S01004654",2001,"all_people",1209
"S01004654",2001,"england",39
"S01004654",2001,"scotland",1152
"S01004654",2001,"wales",3
"S01004654",2001,"northern_ireland",4
"S01004654",2001,"rep_ireland",2
"S01004654",2001,"other_eu",0
"S01004654",2001,"elsewhere",9
"S01004655",2001,"all_people",1035
"S01004655",2001,"england",30
"S01004655",2001,"scotland",977
"S01004655",2001,"wales",3
"S01004655",2001,"northern_ireland",3
"S01004655",2001,"rep_ireland",3
"S01004655",2001,"other_eu",7
"S01004655",2001,"elsewhere",12
"S01004656",2001,"all_people",560
"S01004656",2001,"england",24
"S01004656",2001,"scotland",533
"S01004656",2001,"wales",0
"S01004656",2001,"northern_ireland",2
"S01004656",2001,"rep_ireland",0
"S01004656",2001,"other_eu",0
"S01004656",2001,"elsewhere",1
"S01004657",2001,"all_people",759
"S01004657",2001,"england",17
"S01004657",2001,"scotland",732
"S01004657",2001,"wales",1
"S01004657",2001,"northern_ireland",0
"S01004657",2001,"rep_ireland",2
"S01004657",2001,"other_eu",0
"S01004657",2001,"elsewhere",7
"S01004658",2001,"all_people",949
"S01004658",2001,"england",30
"S01004658",2001,"scotland",886
"S01004658",2001,"wales",2
"S01004658",2001,"northern_ireland",4
"S01004658",2001,"rep_ireland",2
"S01004658",2001,"other_eu",7
"S01004658",2001,"elsewhere",18
"S01004659",2001,"all_people",517
"S01004659",2001,"england",8
"S01004659",2001,"scotland",503
"S01004659",2001,"wales",0
"S01004659",2001,"northern_ireland",1
"S01004659",2001,"rep_ireland",0
"S01004659",2001,"other_eu",2
"S01004659",2001,"elsewhere",3
"S01004660",2001,"all_people",757
"S01004660",2001,"england",13
"S01004660",2001,"scotland",722
"S01004660",2001,"wales",3
"S01004660",2001,"northern_ireland",0
"S01004660",2001,"rep_ireland",2
"S01004660",2001,"other_eu",2
"S01004660",2001,"elsewhere",15
"S01004661",2001,"all_people",707
"S01004661",2001,"england",12
"S01004661",2001,"scotland",680
"S01004661",2001,"wales",0
"S01004661",2001,"northern_ireland",2
